"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-277,"Lamar County",64.1,54,-0.6,64.7
TX-279,"Lamb County",59.1,72,0.3,58.8
TX-281,"Lampasas County",67.5,78,0.6,66.9
TX-283,"La Salle County",72.1,43,-0.5,72.6
TX-285,"Lavaca County",71.6,89,1.2,70.4
TX-287,"Lee County",69.9,88,0.9,69
TX-289,"Leon County",65.7,25,-2.2,67.9
TX-291,"Liberty County",68.3,33,-0.9,69.2
TX-293,"Limestone County",66.9,45,-0.7,67.6
TX-295,"Lipscomb County",59.6,80,0.8,58.8
TX-297,"Live Oak County",72.3,53,-0.1,72.4
TX-299,"Llano County",68.6,91,1.3,67.3
TX-301,"Loving County",64.6,64,0.4,64.2
TX-303,"Lubbock County",61.1,78,0.7,60.4
TX-305,"Lynn County",62.3,70,0.4,61.9
TX-307,"McCulloch County",68.1,103,2.3,65.8
TX-309,"McLennan County",67.9,70,0.3,67.6
TX-311,"McMullen County",72.1,45,-0.4,72.5
TX-313,"Madison County",66.5,26,-1.8,68.3
TX-315,"Marion County",63.9,28,-2.0,65.9
TX-317,"Martin County",64.0,58,0.0,64
TX-319,"Mason County",68.6,106,2.4,66.2
TX-321,"Matagorda County",71.6,59,0.4,71.2
TX-323,"Maverick County",71.6,52,-0.2,71.8
TX-325,"Medina County",71.1,90,1.2,69.9
TX-327,"Menard County",67.0,102,2.2,64.8
TX-329,"Midland County",64.6,59,0.2,64.4
TX-331,"Milam County",68.7,72,0.4,68.3
TX-333,"Mills County",67.6,93,1.4,66.2
TX-335,"Mitchell County",66.2,93,1.6,64.6
TX-337,"Montague County",65.2,72,0.3,64.9
TX-339,"Montgomery County",68.4,38,-0.8,69.2
TX-341,"Moore County",59.1,80,0.8,58.3
TX-343,"Morris County",64.3,46,-0.9,65.2
TX-345,"Motley County",62.7,62,0.2,62.5
TX-347,"Nacogdoches County",65.9,41,-1.1,67
TX-349,"Navarro County",67.2,52,-0.4,67.6
TX-351,"Newton County",66.2,37,-1.0,67.2
TX-353,"Nolan County",66.0,95,1.9,64.1
TX-355,"Nueces County",74.7,86,1.4,73.3
TX-357,"Ochiltree County",59.2,72,0.5,58.7
TX-359,"Oldham County",58.5,78,0.6,57.9
TX-361,"Orange County",67.2,21,-1.8,69
TX-363,"Palo Pinto County",67.1,88,1.3,65.8
TX-365,"Panola County",64.5,27,-2.1,66.6
TX-367,"Parker County",67.1,86,1.0,66.1
TX-369,"Parmer County",58.4,92,1.2,57.2
TX-371,"Pecos County",65.2,69,0.5,64.7
TX-373,"Polk County",67.2,38,-0.9,68.1
TX-375,"Potter County",59.6,86,1.0,58.6
TX-377,"Presidio County",63.9,40,-0.7,64.6
TX-379,"Rains County",64.9,45,-0.8,65.7
TX-381,"Randall County",59.2,83,1.1,58.1
TX-383,"Reagan County",65.5,79,0.9,64.6
TX-385,"Real County",67.9,89,1.2,66.7
TX-387,"Red River County",63.7,54,-0.5,64.2
TX-389,"Reeves County",64.2,48,-0.2,64.4
TX-391,"Refugio County",73.2,77,0.8,72.4
TX-393,"Roberts County",59.6,68,0.3,59.3
TX-395,"Robertson County",67.3,38,-0.9,68.2
TX-397,"Rockwall County",66.4,69,0.1,66.3
TX-399,"Runnels County",66.9,91,1.4,65.5
TX-401,"Rusk County",64.7,28,-2.0,66.7
TX-403,"Sabine County",66.0,54,-0.4,66.4
TX-405,"San Augustine County",66.0,50,-0.8,66.8
TX-407,"San Jacinto County",67.3,30,-1.4,68.7
TX-409,"San Patricio County",74.0,73,0.9,73.1
TX-411,"San Saba County",68.3,99,1.8,66.5
TX-413,"Schleicher County",65.7,88,1.1,64.6
TX-415,"Scurry County",65.3,87,1.3,64
TX-417,"Shackelford County",66.5,86,1.0,65.5
TX-419,"Shelby County",65.0,35,-1.5,66.5
TX-421,"Sherman County",58.6,87,1.1,57.5
TX-423,"Smith County",64.8,34,-1.4,66.2
TX-425,"Somervell County",68.1,87,1.2,66.9
TX-427,"Starr County",76.2,87,1.5,74.7
TX-429,"Stephens County",66.6,87,1.3,65.3
TX-431,"Sterling County",65.7,88,1.1,64.6
TX-433,"Stonewall County",65.4,82,0.7,64.7
TX-435,"Sutton County",66.5,91,1.4,65.1
TX-437,"Swisher County",59.5,75,0.7,58.8
TX-439,"Tarrant County",67.9,80,0.9,67
TX-441,"Taylor County",66.3,90,1.3,65
TX-443,"Terrell County",66.9,60,0.1,66.8
TX-445,"Terry County",61.1,60,-0.1,61.2
TX-447,"Throckmorton County",66.4,89,1.3,65.1
TX-449,"Titus County",64.3,50,-0.6,64.9
TX-451,"Tom Green County",66.4,87,0.9,65.5
TX-453,"Travis County",69.5,80,0.7,68.8
TX-455,"Trinity County",66.9,36,-1.1,68
TX-457,"Tyler County",66.6,39,-0.9,67.5
TX-459,"Upshur County",64.4,37,-1.4,65.8
TX-461,"Upton County",66.0,69,0.5,65.5
TX-463,"Uvalde County",70.6,83,0.9,69.7
TX-465,"Val Verde County",69.0,71,0.4,68.6
TX-467,"Van Zandt County",65.1,42,-1.2,66.3
TX-469,"Victoria County",71.9,72,0.5,71.4
TX-471,"Walker County",66.8,26,-1.8,68.6
TX-473,"Waller County",69.8,59,0.1,69.7
TX-475,"Ward County",65.8,70,0.5,65.3
TX-477,"Washington County",70.0,82,0.7,69.3
TX-479,"Webb County",73.2,60,0.1,73.1
TX-481,"Wharton County",71.1,68,0.4,70.7
TX-483,"Wheeler County",60.2,62,0.2,60
TX-485,"Wichita County",66.0,88,1.3,64.7
TX-487,"Wilbarger County",65.5,89,1.2,64.3
TX-489,"Willacy County",75.5,67,0.5,75
TX-491,"Williamson County",68.8,76,0.7,68.1
TX-493,"Wilson County",71.5,78,0.5,71
TX-495,"Winkler County",64.6,69,0.4,64.2
TX-497,"Wise County",66.3,81,0.7,65.6
TX-499,"Wood County",64.5,39,-1.1,65.6
TX-501,"Yoakum County",60.5,72,0.5,60
TX-503,"Young County",66.6,91,1.5,65.1
TX-505,"Zapata County",75.5,82,1.1,74.4
TX-507,"Zavala County",71.6,59,0.0,71.6
UT-001,"Beaver County",50.8,93,1.9,48.9
UT-003,"Box Elder County",51.5,110,3.3,48.2
UT-005,"Cache County",47.1,112,3.0,44.1
UT-007,"Carbon County",47.4,103,2.2,45.2
UT-009,"Daggett County",44.2,98,1.9,42.3
UT-011,"Davis County",53.1,118,4.0,49.1
UT-013,"Duchesne County",44.9,107,2.5,42.4
UT-015,"Emery County",52.7,101,2.1,50.6
UT-017,"Garfield County",50.8,100,2.0,48.8
UT-019,"Grand County",52.1,84,1.2,50.9
UT-021,"Iron County",51.0,99,2.1,48.9
UT-023,"Juab County",51.8,95,1.7,50.1
UT-025,"Kane County",54.3,91,1.5,52.8
UT-027,"Millard County",52.1,88,1.4,50.7
UT-029,"Morgan County",48.0,121,3.8,44.2
UT-031,"Piute County",45.6,100,1.8,43.8
UT-033,"Rich County",44.4,114,3.1,41.3
UT-035,"Salt Lake County",52.5,118,3.7,48.8
UT-037,"San Juan County",54.0,85,1.0,53
UT-039,"Sanpete County",47.0,104,2.3,44.7
UT-041,"Sevier County",47.0,94,1.8,45.2
UT-043,"Summit County",42.4,114,2.8,39.6
UT-045,"Tooele County",52.9,102,2.5,50.4
UT-047,"Uintah County",49.1,108,2.5,46.6
UT-049,"Utah County",49.4,101,2.3,47.1
UT-051,"Wasatch County",44.7,110,3.0,41.7
UT-053,"Washington County",58.4,96,1.9,56.5
UT-055,"Wayne County",52.8,96,1.9,50.9
UT-057,"Weber County",50.5,119,4.4,46.1
VT-001,"Addison County",48.9,104,2.5,46.4
VT-003,"Bennington County",47.5,102,2.4,45.1
VT-005,"Caledonia County",47.1,108,2.8,44.3
VT-007,"Chittenden County",50.6,116,4.0,46.6
VT-009,"Essex County",46.7,113,3.3,43.4
VT-011,"Franklin County",50.1,115,3.9,46.2
VT-013,"Grand Isle County",51.6,113,3.6,48
VT-015,"Lamoille County",48.0,115,3.8,44.2
VT-017,"Orange County",48.3,113,3.3,45
VT-019,"Orleans County",47.4,113,3.4,44
VT-021,"Rutland County",47.6,94,1.9,45.7
VT-023,"Washington County",48.2,115,3.7,44.5
VT-025,"Windham County",48.1,95,2.1,46
VT-027,"Windsor County",48.2,107,2.8,45.4
VA-001,"Accomack County",58.8,44,-0.7,59.5
VA-003,"Albemarle County",55.0,39,-1.1,56.1
VA-005,"Alleghany County",50.3,13,-3.7,54
VA-007,"Amelia County",55.6,30,-1.9,57.5
VA-009,"Amherst County",53.8,28,-1.9,55.7
VA-011,"Appomattox County",54.5,26,-1.9,56.4
VA-013,"Arlington County",55.6,41,-1.1,56.7
VA-015,"Augusta County",52.0,37,-1.5,53.5
VA-017,"Bath County",49.8,17,-3.1,52.9
VA-019,"Bedford County",54.3,24,-2.2,56.5
VA-021,"Bland County",48.4,14,-3.5,51.9
VA-023,"Botetourt County",52.2,12,-3.6,55.8
VA-025,"Brunswick County",56.4,32,-1.9,58.3
VA-027,"Buchanan County",51.1,14,-3.6,54.7
VA-029,"Buckingham County",55.0,28,-1.8,56.8
VA-031,"Campbell County",54.8,30,-1.7,56.5
VA-033,"Caroline County",56.1,38,-1.1,57.2
VA-035,"Carroll County",50.3,19,-2.5,52.8
VA-036,"Charles City County",57.7,24,-2.2,59.9
VA-037,"Charlotte County",54.6,22,-2.4,57
VA-041,"Chesterfield County",56.4,30,-1.9,58.3
VA-043,"Clarke County",52.5,30,-1.8,54.3
VA-045,"Craig County",50.8,15,-3.1,53.9
VA-047,"Culpeper County",54.1,34,-1.5,55.6
VA-049,"Cumberland County",55.1,27,-2.0,57.1
VA-051,"Dickenson County",51.1,13,-3.6,54.7
VA-053,"Dinwiddie County",56.4,30,-1.9,58.3
VA-057,"Essex County",56.7,29,-1.6,58.3
VA-059,"Fairfax County",55.4,44,-0.9,56.3
VA-061,"Fauquier County",53.8,40,-1.3,55.1
VA-063,"Floyd County",49.6,19,-2.9,52.5
VA-065,"Fluvanna County",54.9,31,-1.8,56.7
VA-067,"Franklin County",53.1,15,-3.1,56.2
VA-069,"Frederick County",51.5,25,-2.1,53.6
VA-071,"Giles County",50.5,21,-2.6,53.1
VA-073,"Gloucester County",57.9,26,-2.1,60
VA-075,"Goochland County",55.0,30,-2.0,57
VA-077,"Grayson County",48.2,18,-2.6,50.8
VA-079,"Greene County",53.5,36,-1.3,54.8
VA-081,"Greensville County",57.2,33,-1.8,59
VA-083,"Halifax County",55.1,25,-2.4,57.5
VA-085,"Hanover County",55.9,29,-1.7,57.6
VA-087,"Henrico County",56.6,29,-1.8,58.4
VA-089,"Henry County",54.4,18,-2.7,57.1
VA-091,"Highland County",47.6,17,-2.7,50.3
VA-093,"Isle of Wight County",58.5,30,-1.7,60.2
VA-095,"James City County",58.0,27,-2.0,60
VA-097,"King and Queen County",56.4,22,-2.2,58.6
VA-099,"King George County",57.1,44,-0.6,57.7
VA-101,"King William County",56.3,25,-2.1,58.4
VA-103,"Lancaster County",57.4,27,-1.8,59.2
VA-105,"Lee County",52.7,12,-3.3,56
VA-107,"Loudoun County",53.9,45,-1.2,55.1
VA-109,"Louisa County",54.2,26,-2.0,56.2
VA-111,"Lunenburg County",55.3,25,-2.3,57.6
VA-113,"Madison County",52.8,34,-1.6,54.4
VA-115,"Mathews County",58.2,28,-2.0,60.2
VA-117,"Mecklenburg County",56.0,26,-2.0,58
VA-119,"Middlesex County",57.3,23,-2.2,59.5
VA-121,"Montgomery County",51.2,20,-2.7,53.9
VA-125,"Nelson County",53.9,37,-1.5,55.4
VA-127,"New Kent County",56.8,23,-2.2,59
VA-131,"Northampton County",59.0,29,-1.5,60.5
VA-133,"Northumberland County",57.5,35,-1.3,58.8
VA-135,"Nottoway County",55.5,28,-2.0,57.5
VA-137,"Orange County",54.2,33,-1.7,55.9
VA-139,"Page County",51.4,29,-1.8,53.2
VA-141,"Patrick County",53.0,21,-2.4,55.4
VA-143,"Pittsylvania County",54.6,19,-2.7,57.3
VA-145,"Powhatan County",55.4,30,-1.9,57.3
VA-147,"Prince Edward County",54.7,24,-2.3,57
VA-149,"Prince George County",57.5,26,-2.0,59.5
VA-153,"Prince William County",55.5,46,-0.7,56.2
VA-155,"Pulaski County",50.6,18,-2.8,53.4
VA-157,"Rappahannock County",52.2,28,-1.9,54.1
VA-159,"Richmond County",57.0,30,-1.5,58.5
VA-161,"Roanoke County",52.5,15,-3.1,55.6
VA-163,"Rockbridge County",51.8,15,-3.1,54.9
VA-165,"Rockingham County",51.7,36,-1.6,53.3
VA-167,"Russell County",51.0,15,-3.1,54.1
VA-169,"Scott County",53.1,13,-3.1,56.2
VA-171,"Shenandoah County",51.2,22,-2.3,53.5
VA-173,"Smyth County",49.2,17,-2.9,52.1
VA-175,"Southampton County",57.9,33,-1.6,59.5
VA-177,"Spotsylvania County",54.8,36,-1.3,56.1
VA-179,"Stafford County",56.1,47,-0.4,56.5
VA-181,"Surry County",58.0,28,-1.9,59.9
VA-183,"Sussex County",57.3,31,-1.8,59.1
VA-185,"Tazewell County",48.7,13,-3.3,52
VA-187,"Warren County",51.7,23,-2.2,53.9
VA-191,"Washington County",51.7,19,-2.8,54.5
VA-193,"Westmoreland County",57.4,40,-1.0,58.4
VA-195,"Wise County",50.7,11,-3.5,54.2
VA-197,"Wythe County",49.2,14,-3.2,52.4
VA-199,"York County",58.5,27,-2.0,60.5
VA-510,"Alexandria City",56.1,43,-0.9,57
VA-520,"Bristol City",53.3,22,-2.7,56
VA-530,"Buena Vista City",52.9,15,-3.0,55.9
VA-540,"Charlottesville City",55.5,37,-1.2,56.7
VA-550,"Chesapeake City",59.2,30,-1.5,60.7
VA-570,"Colonial Heights City",57.0,25,-2.1,59.1
VA-580,"Covington City",51.4,11,-3.9,55.3
VA-590,"Danville City",55.6,21,-2.7,58.3
VA-595,"Emporia City",57.2,31,-1.9,59.1
VA-600,"Fairfax City",55.0,42,-1.1,56.1
VA-610,"Falls Church City",55.0,41,-1.2,56.2
VA-620,"Franklin City",58.1,34,-1.6,59.7
VA-630,"Fredericksburg City",55.8,46,-0.6,56.4
VA-640,"Galax City",50.0,22,-2.5,52.5
VA-650,"Hampton City",59.3,26,-2.0,61.3
VA-660,"Harrisonburg City",53.1,42,-1.1,54.2
VA-670,"Hopewell City",57.5,25,-2.2,59.7
VA-680,"Lynchburg City",55.3,41,-1.0,56.3
VA-683,"Manassas City",55.3,44,-0.8,56.1
VA-685,"Manassas Park City",55.3,46,-0.8,56.1
VA-690,"Martinsville City",54.4,17,-2.6,57
VA-700,"Newport News City",59.0,27,-2.0,61
VA-710,"Norfolk City",59.9,28,-1.8,61.7
VA-720,"Norton City",50.7,11,-3.5,54.2
VA-730,"Petersburg City",57.0,26,-2.0,59
VA-735,"Poquoson City",59.1,24,-2.1,61.2
VA-740,"Portsmouth City",60.0,30,-1.7,61.7
VA-750,"Radford City",51.3,20,-2.7,54
VA-760,"Richmond City",56.4,29,-1.9,58.3
VA-770,"Roanoke City",53.6,14,-3.2,56.8
VA-775,"Salem City",53.6,14,-3.2,56.8
VA-790,"Staunton City",53.3,40,-1.1,54.4
VA-800,"Suffolk City",58.7,32,-1.5,60.2
VA-810,"Virginia Beach City",60.0,29,-1.5,61.5
VA-820,"Waynesboro City",53.6,41,-1.0,54.6
VA-830,"Williamsburg City",58.0,29,-1.8,59.8
VA-840,"Winchester City",51.9,25,-2.1,54
WA-001,"Adams County",55.4,127,6.4,49
WA-003,"Asotin County",54.7,126,6.3,48.4
WA-005,"Benton County",57.7,128,5.8,51.9
WA-007,"Chelan County",51.9,128,8.4,43.5
WA-009,"Clallam County",54.0,128,5.8,48.2
WA-011,"Clark County",58.6,128,6.3,52.3
WA-013,"Columbia County",54.3,127,6.4,47.9
WA-015,"Cowlitz County",57.1,128,6.9,50.2
WA-017,"Douglas County",55.6,128,7.4,48.2
WA-019,"Ferry County",49.8,128,6.8,43
WA-021,"Franklin County",57.6,128,6.4,51.2
WA-023,"Garfield County",54.8,127,6.5,48.3
WA-025,"Grant County",56.7,128,6.5,50.2
WA-027,"Grays Harbor County",54.7,124,4.0,50.7
WA-029,"Island County",55.3,127,4.5,50.8
WA-031,"Jefferson County",52.3,128,6.0,46.3
WA-033,"King County",56.0,128,7.7,48.3
WA-035,"Kitsap County",57.0,128,5.5,51.5
WA-037,"Kittitas County",53.7,128,8.1,45.6
WA-039,"Klickitat County",55.4,127,6.7,48.7
WA-041,"Lewis County",56.0,128,7.9,48.1
WA-043,"Lincoln County",52.8,126,5.7,47.1
WA-045,"Mason County",54.0,127,4.7,49.3
WA-047,"Okanogan County",50.7,128,7.8,42.9
WA-049,"Pacific County",55.4,125,4.0,51.4
WA-051,"Pend Oreille County",48.0,128,5.9,42.1
WA-053,"Pierce County",55.8,128,8.4,47.4
WA-055,"San Juan County",54.9,127,4.5,50.4
WA-057,"Skagit County",52.4,128,6.0,46.4
WA-059,"Skamania County",54.4,128,7.9,46.5
WA-061,"Snohomish County",53.6,128,6.4,47.2
WA-063,"Spokane County",53.3,128,7.0,46.3
WA-065,"Stevens County",50.6,128,5.8,44.8
WA-067,"Thurston County",56.2,128,5.1,51.1
WA-069,"Wahkiakum County",56.3,127,5.1,51.2
WA-071,"Walla Walla County",57.6,126,5.8,51.8
WA-073,"Whatcom County",51.0,128,6.5,44.5
WA-075,"Whitman County",55.2,127,6.5,48.7
WA-077,"Yakima County",54.0,128,7.4,46.6
WV-001,"Barbour County",50.3,29,-2.2,52.5
WV-003,"Berkeley County",52.4,40,-1.3,53.7
WV-005,"Boone County",51.9,15,-3.6,55.5
WV-007,"Braxton County",51.9,26,-2.8,54.7
WV-009,"Brooke County",50.6,29,-2.2,52.8
WV-011,"Cabell County",53.8,29,-2.2,56
WV-013,"Calhoun County",51.8,25,-2.7,54.5
WV-015,"Clay County",52.3,22,-2.9,55.2
WV-017,"Doddridge County",51.1,24,-2.6,53.7
WV-019,"Fayette County",50.5,20,-3.2,53.7
WV-021,"Gilmer County",51.7,25,-2.6,54.3
WV-023,"Grant County",48.4,14,-3.3,51.7
WV-025,"Greenbrier County",48.4,14,-3.1,51.5
WV-027,"Hampshire County",50.8,22,-2.6,53.4
WV-029,"Hancock County",50.0,24,-2.6,52.6
WV-031,"Hardy County",49.9,17,-2.9,52.8
WV-033,"Harrison County",51.3,26,-2.2,53.5
WV-035,"Jackson County",52.5,23,-2.6,55.1
WV-037,"Jefferson County",53.0,41,-1.3,54.3
WV-039,"Kanawha County",52.6,20,-3.3,55.9
WV-041,"Lewis County",51.5,25,-2.4,53.9
WV-043,"Lincoln County",53.3,22,-2.9,56.2
WV-045,"Logan County",52.4,16,-3.5,55.9
WV-047,"McDowell County",50.6,15,-3.6,54.2
WV-049,"Marion County",50.4,21,-3.0,53.4
WV-051,"Marshall County",50.1,21,-3.0,53.1
WV-053,"Mason County",52.5,20,-2.9,55.4
WV-055,"Mercer County",48.9,10,-3.9,52.8
WV-057,"Mineral County",50.5,17,-3.1,53.6
WV-059,"Mingo County",53.0,18,-3.4,56.4
WV-061,"Monongalia County",50.0,20,-3.1,53.1
WV-063,"Monroe County",50.4,18,-2.9,53.3
WV-065,"Morgan County",51.6,31,-1.7,53.3
WV-067,"Nicholas County",50.1,22,-2.8,52.9
WV-069,"Ohio County",50.8,31,-2.0,52.8
WV-071,"Pendleton County",47.9,18,-2.9,50.8
WV-073,"Pleasants County",51.3,24,-2.8,54.1
WV-075,"Pocahontas County",46.0,18,-2.9,48.9
WV-077,"Preston County",48.3,24,-2.6,50.9
WV-079,"Putnam County",52.9,20,-3.0,55.9
WV-081,"Raleigh County",49.6,18,-3.5,53.1
WV-083,"Randolph County",46.6,24,-2.5,49.1
WV-085,"Ritchie County",51.5,24,-2.4,53.9
WV-087,"Roane County",52.1,23,-2.8,54.9
WV-089,"Summers County",50.6,18,-3.2,53.8
WV-091,"Taylor County",51.0,26,-2.3,53.3
WV-093,"Tucker County",46.2,20,-2.8,49
WV-095,"Tyler County",50.8,18,-3.2,54
WV-097,"Upshur County",50.0,24,-2.5,52.5
WV-099,"Wayne County",53.8,27,-2.3,56.1
WV-101,"Webster County",49.0,21,-2.5,51.5
WV-103,"Wetzel County",49.9,17,-3.5,53.4
WV-105,"Wirt County",52.3,27,-2.1,54.4
WV-107,"Wood County",52.7,30,-2.0,54.7
WV-109,"Wyoming County",50.7,15,-3.5,54.2
WI-001,"Adams County",48.0,73,0.4,47.6
WI-003,"Ashland County",45.1,78,1.0,44.1
WI-005,"Barron County",46.4,73,0.6,45.8
WI-007,"Bayfield County",45.2,82,1.1,44.1
WI-009,"Brown County",48.2,82,0.8,47.4
WI-011,"Buffalo County",48.8,72,0.3,48.5
WI-013,"Burnett County",46.7,82,1.1,45.6
WI-015,"Calumet County",48.5,78,0.6,47.9
WI-017,"Chippewa County",47.0,74,0.5,46.5
WI-019,"Clark County",47.1,80,1.0,46.1
WI-021,"Columbia County",48.8,66,-0.1,48.9
WI-023,"Crawford County",48.6,51,-1.2,49.8
WI-025,"Dane County",49.9,74,0.4,49.5
WI-027,"Dodge County",48.5,53,-0.6,49.1
WI-029,"Door County",47.1,57,-0.2,47.3
WI-031,"Douglas County",46.0,92,1.7,44.3
WI-033,"Dunn County",47.7,71,0.4,47.3
WI-035,"Eau Claire County",47.6,74,0.5,47.1
WI-037,"Florence County",45.0,88,1.5,43.5
WI-039,"Fond du Lac County",48.5,70,0.1,48.4
WI-041,"Forest County",44.3,80,1.1,43.2
WI-043,"Grant County",49.2,52,-1.2,50.4
WI-045,"Green County",49.4,53,-0.6,50
WI-047,"Green Lake County",48.6,69,0.1,48.5
WI-049,"Iowa County",49.3,69,0.1,49.2
WI-051,"Iron County",44.3,74,0.8,43.5
WI-053,"Jackson County",47.7,75,0.5,47.2
WI-055,"Jefferson County",49.5,56,-0.6,50.1
WI-057,"Juneau County",47.8,72,0.2,47.6
WI-059,"Kenosha County",50.6,55,-0.7,51.3
WI-061,"Kewaunee County",47.5,67,0.2,47.3
WI-063,"La Crosse County",48.6,59,-0.4,49
WI-065,"Lafayette County",48.6,49,-1.1,49.7
WI-067,"Langlade County",44.4,76,0.5,43.9
WI-069,"Lincoln County",45.2,76,0.7,44.5
WI-071,"Manitowoc County",48.2,76,0.4,47.8
WI-073,"Marathon County",46.1,77,0.5,45.6
WI-075,"Marinette County",46.0,73,0.5,45.5
WI-077,"Marquette County",48.6,71,0.2,48.4
WI-078,"Menominee County",45.4,67,0.0,45.4
WI-079,"Milwaukee County",50.4,60,-0.3,50.7
WI-081,"Monroe County",47.5,62,-0.2,47.7
WI-083,"Oconto County",46.2,70,0.1,46.1
WI-085,"Oneida County",44.5,78,0.8,43.7
WI-087,"Outagamie County",48.4,78,0.8,47.6
WI-089,"Ozaukee County",48.6,47,-0.9,49.5
WI-091,"Pepin County",49.0,74,0.6,48.4
WI-093,"Pierce County",48.9,78,1.0,47.9
WI-095,"Polk County",47.8,85,1.4,46.4
WI-097,"Portage County",47.4,77,0.6,46.8
WI-099,"Price County",45.0,80,1.1,43.9
WI-101,"Racine County",50.3,57,-0.6,50.9
WI-103,"Richland County",48.5,61,-0.5,49
WI-105,"Rock County",50.2,62,-0.2,50.4
WI-107,"Rusk County",46.4,81,1.0,45.4
WI-109,"St. Croix County",48.9,91,1.6,47.3
WI-111,"Sauk County",48.4,61,-0.2,48.6
WI-113,"Sawyer County",45.4,83,1.4,44
WI-115,"Shawano County",46.4,69,0.3,46.1
WI-117,"Sheboygan County",48.8,69,0.3,48.5
WI-119,"Taylor County",46.0,81,1.0,45
WI-121,"Trempealeau County",48.2,73,0.1,48.1
WI-123,"Vernon County",47.7,52,-0.9,48.6
WI-125,"Vilas County",44.1,78,1.0,43.1
WI-127,"Walworth County",49.5,51,-0.8,50.3
WI-129,"Washburn County",45.8,79,1.0,44.8
WI-131,"Washington County",47.5,45,-1.2,48.7
WI-133,"Waukesha County",49.0,51,-0.7,49.7
WI-135,"Waupaca County",48.2,81,0.9,47.3
WI-137,"Waushara County",48.6,79,0.8,47.8
WI-139,"Winnebago County",48.8,76,0.4,48.4
WI-141,"Wood County",47.4,75,0.5,46.9
WY-001,"Albany County",43.3,100,2.0,41.3
WY-003,"Big Horn County",45.6,97,2.6,43
WY-005,"Campbell County",47.7,94,2.2,45.5
WY-007,"Carbon County",43.8,99,1.9,41.9
WY-009,"Converse County",46.6,87,1.6,45
WY-011,"Crook County",47.2,95,2.2,45
WY-013,"Fremont County",43.9,97,2.3,41.6
WY-015,"Goshen County",49.3,102,2.3,47
WY-017,"Hot Springs County",45.8,87,2.0,43.8
WY-019,"Johnson County",46.5,95,2.4,44.1
WY-021,"Laramie County",48.4,107,2.7,45.7
WY-023,"Lincoln County",41.9,105,2.4,39.5
WY-025,"Natrona County",46.4,93,2.3,44.1
WY-027,"Niobrara County",48.3,97,2.1,46.2
WY-029,"Park County",42.6,109,3.4,39.2
WY-031,"Platte County",48.4,93,1.9,46.5
WY-033,"Sheridan County",46.0,97,2.4,43.6
WY-035,"Sublette County",39.5,99,2.1,37.4
WY-037,"Sweetwater County",43.8,82,1.2,42.6
WY-039,"Teton County",38.7,98,2.0,36.7
WY-041,"Uinta County",43.1,95,1.8,41.3
WY-043,"Washakie County",46.6,91,1.7,44.9
WY-045,"Weston County",48.3,107,2.8,45.5
AK-013,"Aleutians East Borough",41.0,85,2.7,38.3
AK-016,"Aleutians West Census Area",41.6,81,1.8,39.8
AK-020,"Anchorage Municipality",32.8,66,2.5,30.3
AK-050,"Bethel Census Area",31.9,69,2.7,29.2
AK-060,"Bristol Bay Borough",37.3,70,2.7,34.6
AK-063,"Chugach Census Area",34.6,79,2.5,32.1
AK-066,"Copper River Census Area",25.0,62,2.1,22.9
AK-068,"Denali Borough",25.2,64,3.1,22.1
AK-070,"Dillingham Census Area",35.0,69,2.7,32.3
AK-090,"Fairbanks North Star Borough",26.2,62,2.7,23.5
AK-100,"Haines Borough",38.4,97,4.8,33.6
AK-105,"Hoonah-Angoon Census Area",41.6,97,4.3,37.3
AK-110,"Juneau City and Borough",37.8,95,3.2,34.6
AK-122,"Kenai Peninsula Borough",34.1,69,2.3,31.8
AK-130,"Ketchikan Gateway Borough",44.3,96,3.7,40.6
AK-150,"Kodiak Island Borough",40.5,80,3.4,37.1
AK-158,"Kusilvak Census Area",32.7,68,3.1,29.6
AK-164,"Lake and Peninsula Borough",36.6,69,2.3,34.3
AK-170,"Matanuska-Susitna Borough",29.2,66,2.5,26.7
AK-180,"Nome Census Area",29.4,71,3.4,26
AK-185,"North Slope Borough",19.0,80,5.6,13.4
AK-188,"Northwest Arctic Borough",23.9,64,3.7,20.2
AK-195,"Petersburg Borough",40.9,97,3.9,37
AK-198,"Prince of Wales-Hyder Census Area",47.4,98,3.9,43.5
AK-220,"Sitka City and Borough",45.0,98,4.3,40.7
AK-230,"Skagway Municipality",35.2,97,5.3,29.9
AK-240,"Southeast Fairbanks Census Area",25.0,69,3.2,21.8
AK-275,"Wrangell City and Borough",43.8,98,3.8,40
AK-282,"Yakutat City and Borough",36.6,89,3.6,33
AK-290,"Yukon-Koyukuk Census Area",24.9,66,3.4,21.5
